,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name,team
2022-23,0.0,0.0,0.0,0.0,-18.4,acc,-10.1,50.9,4.0,0.0,0.25,4.0,0.25,1.0,1.0,4.0,0.25,1.0,,,,10.0,-8.3,37.4,3.0,0.0,2.0,12.3,tristan-how-1,3.0,5.0,Forward,0.0,0.0,virginia,0.0,0.0,,0.0,44.1,7.0,0.254,0.0,0.0,4.0,0.25,1.0,33.4,,0.0,0.053,Tristan How,Virginia
Career,0.0,0.0,0.0,0.0,-18.4,,-10.1,50.9,4.0,0.0,0.25,4.0,0.25,1.0,1.0,4.0,0.25,1.0,,,,10.0,-8.3,37.4,3.0,0.0,2.0,12.3,tristan-how-1,3.0,5.0,Forward,0.0,0.0,virginia,0.0,0.0,,0.0,44.1,7.0,0.254,0.0,0.0,4.0,0.25,1.0,33.4,,0.0,0.053,Tristan How,Virginia
2018-19,0.0,0.0,0.0,0.0,-11.9,horizon,-0.6,13.8,2.0,0.0,0.5,2.0,0.5,1.0,3.0,6.0,0.333,2.0,,,,18.0,-11.3,6.4,1.0,0.0,5.0,0.3,grant-basile-1,4.0,4.0,Forward,3.3,1.0,virginia-tech,0.0,0.0,,0.0,10.0,3.0,0.412,29.2,2.0,2.0,0.5,1.0,19.4,,0.0,-0.023,Grant Basile,Virginia Tech
2019-20,10.0,25.0,6.0,29.0,-1.9,horizon,1.2,20.9,93.0,1.0,0.5,151.0,0.49,74.0,0.457,69.0,0.696,48.0,,,,457.0,-3.0,10.3,44.0,0.7,63.0,19.3,grant-basile-1,199.0,203.0,Forward,1.3,11.0,virginia-tech,0.139,21.0,0.143,3.0,15.7,137.0,0.541,20.7,48.0,130.0,0.546,71.0,23.8,,1.6,0.144,Grant Basile,Virginia Tech
2020-21,12.0,41.0,5.6,39.0,7.5,horizon,2.5,17.8,117.0,1.5,0.662,222.0,0.617,137.0,0.455,101.0,0.663,67.0,,,,650.0,5.0,9.3,52.0,2.8,52.0,28.9,grant-basile-1,361.0,334.0,Forward,1.1,13.0,virginia-tech,0.189,42.0,0.476,20.0,13.9,169.0,0.669,13.7,43.0,180.0,0.65,117.0,22.9,,4.3,0.265,Grant Basile,Virginia Tech
2021-22,12.9,72.0,5.2,59.0,2.7,horizon,-0.1,21.1,214.0,1.8,0.537,496.0,0.498,247.0,0.337,167.0,0.784,131.0,,,,1173.0,2.8,9.3,93.0,3.3,101.0,25.1,grant-basile-1,664.0,634.0,Forward,1.7,34.0,virginia-tech,0.278,138.0,0.283,39.0,15.3,307.0,0.577,15.7,107.0,358.0,0.581,208.0,28.9,,5.1,0.175,Grant Basile,Virginia Tech
2022-23,14.1,56.0,4.7,38.0,8.0,acc,1.2,17.1,128.0,1.2,0.601,378.0,0.519,196.0,0.212,80.0,0.7,56.0,,,,868.0,6.8,6.2,44.0,2.9,73.0,25.8,grant-basile-1,510.0,452.0,Forward,1.0,14.0,virginia-tech,0.413,156.0,0.397,62.0,11.8,172.0,0.613,11.1,52.0,222.0,0.604,134.0,28.7,,4.1,0.188,Grant Basile,Virginia Tech
Career,12.6,194.0,5.2,165.0,4.4,,1.0,19.3,554.0,5.5,0.574,1249.0,0.524,655.0,0.339,423.0,0.719,304.0,,,,3166.0,3.4,8.6,234.0,9.6,294.0,25.1,grant-basile-1,1738.0,1627.0,Forward,1.3,73.0,virginia-tech,0.286,357.0,0.347,124.0,14.1,788.0,0.599,14.8,252.0,892.0,0.595,531.0,26.8,,15.1,0.191,Grant Basile,Virginia Tech
2021-22,19.7,47.0,0.3,1.0,4.2,acc,2.2,9.7,36.0,0.7,0.545,145.0,0.428,62.0,0.276,40.0,0.9,36.0,,,,466.0,2.0,1.7,6.0,1.2,54.0,17.9,sean-pedulla-1,194.0,190.0,Guard,2.8,21.0,virginia-tech,0.524,76.0,0.447,34.0,5.8,42.0,0.591,15.9,31.0,69.0,0.406,28.0,23.2,,1.9,0.164,Sean Pedulla,Virginia Tech
2022-23,20.2,119.0,0.6,6.0,3.0,acc,0.9,10.7,102.0,1.3,0.5,397.0,0.421,167.0,0.234,93.0,0.871,81.0,,,,1106.0,2.2,1.4,13.0,2.3,85.0,17.1,sean-pedulla-1,478.0,472.0,Guard,2.2,40.0,virginia-tech,0.453,180.0,0.35,63.0,6.2,115.0,0.542,12.5,63.0,217.0,0.479,104.0,24.2,,3.5,0.128,Sean Pedulla,Virginia Tech
Career,20.0,166.0,0.5,7.0,3.4,,1.3,10.4,138.0,2.0,0.512,542.0,0.423,229.0,0.245,133.0,0.88,117.0,,,,1572.0,2.1,1.5,19.0,3.5,139.0,17.4,sean-pedulla-1,672.0,661.0,Guard,2.4,61.0,virginia-tech,0.472,256.0,0.379,97.0,6.1,157.0,0.555,13.4,94.0,286.0,0.462,132.0,23.9,,5.5,0.139,Sean Pedulla,Virginia Tech
2017-18,13.3,39.0,7.0,32.0,-1.5,big-south,2.6,15.7,74.0,1.3,0.538,132.0,0.538,71.0,0.348,46.0,0.565,26.0,,,,568.0,-4.1,7.9,38.0,0.5,86.0,16.9,justyn-mutts-1,168.0,180.0,Forward,3.1,30.0,virginia-tech,0.008,1.0,0.0,0.0,11.8,112.0,0.546,21.4,42.0,131.0,0.542,71.0,17.7,,1.8,0.127,Justyn Mutts,Virginia Tech
2019-20,13.6,73.0,3.7,34.0,0.9,colonial,1.0,22.8,210.0,1.6,0.542,301.0,0.538,162.0,0.339,102.0,0.735,75.0,,,,1048.0,-0.1,8.1,66.0,2.1,110.0,20.5,justyn-mutts-1,401.0,424.0,Forward,2.3,42.0,virginia-tech,0.06,18.0,0.111,2.0,15.9,276.0,0.574,19.0,82.0,283.0,0.565,160.0,21.6,,3.7,0.143,Justyn Mutts,Virginia Tech
2020-21,15.1,49.0,3.2,17.0,3.3,acc,2.6,19.4,104.0,1.1,0.559,162.0,0.512,83.0,0.327,53.0,0.509,27.0,,,,652.0,0.8,6.9,37.0,0.8,62.0,15.2,justyn-mutts-1,208.0,217.0,Forward,1.2,13.0,virginia-tech,0.278,45.0,0.333,15.0,13.2,141.0,0.556,21.4,51.0,117.0,0.581,68.0,19.3,,1.9,0.114,Justyn Mutts,Virginia Tech
2021-22,22.4,123.0,3.7,34.0,7.5,acc,4.1,21.2,181.0,2.2,0.566,272.0,0.537,146.0,0.305,83.0,0.675,56.0,,,,1075.0,3.4,10.3,84.0,2.4,96.0,20.9,justyn-mutts-1,364.0,427.0,Forward,2.5,43.0,virginia-tech,0.176,48.0,0.333,16.0,15.9,265.0,0.584,23.7,97.0,224.0,0.58,130.0,21.1,,4.5,0.169,Justyn Mutts,Virginia Tech
2022-23,27.3,143.0,2.4,23.0,7.4,acc,3.1,18.8,162.0,1.7,0.582,286.0,0.559,160.0,0.311,89.0,0.618,55.0,,,,1001.0,4.3,7.0,57.0,2.4,75.0,22.0,justyn-mutts-1,388.0,437.0,Forward,2.8,47.0,virginia-tech,0.129,37.0,0.351,13.0,13.0,219.0,0.591,20.6,85.0,249.0,0.59,147.0,21.9,,4.1,0.162,Justyn Mutts,Virginia Tech
Career,19.1,427.0,3.8,140.0,4.1,,2.7,20.0,731.0,7.8,0.559,1153.0,0.539,622.0,0.324,373.0,0.641,239.0,,,,4344.0,1.4,8.2,282.0,8.2,429.0,19.7,justyn-mutts-1,1529.0,1683.0,Forward,2.4,175.0,virginia-tech,0.129,149.0,0.309,46.0,14.3,1013.0,0.575,21.2,357.0,1004.0,0.574,576.0,20.7,,16.0,0.147,Justyn Mutts,Virginia Tech
2019-20,11.4,35.0,0.8,4.0,5.0,acc,3.0,13.4,73.0,1.0,0.573,165.0,0.418,69.0,0.133,22.0,0.636,14.0,,,,628.0,2.0,0.7,4.0,1.1,44.0,16.0,hunter-cattoor-1,203.0,179.0,Guard,3.0,31.0,virginia-tech,0.77,127.0,0.402,51.0,7.1,77.0,0.579,8.4,16.0,38.0,0.474,18.0,16.7,,2.1,0.132,Hunter Cattoor,Virginia Tech
2020-21,12.0,30.0,2.7,11.0,7.2,acc,3.4,9.7,39.0,0.8,0.612,125.0,0.456,57.0,0.344,43.0,0.791,34.0,,,,491.0,3.8,0.5,2.0,1.2,34.0,17.7,hunter-cattoor-1,187.0,165.0,Guard,2.5,20.0,virginia-tech,0.72,90.0,0.433,39.0,5.1,41.0,0.643,15.2,26.0,35.0,0.514,18.0,18.5,,1.9,0.159,Hunter Cattoor,Virginia Tech
2021-22,11.4,73.0,0.6,6.0,5.8,acc,2.7,13.9,131.0,1.8,0.585,278.0,0.435,121.0,0.18,50.0,0.72,36.0,,,,1183.0,3.1,1.3,12.0,2.5,80.0,15.1,hunter-cattoor-1,361.0,335.0,Guard,2.1,39.0,virginia-tech,0.716,199.0,0.417,83.0,7.8,143.0,0.598,10.7,36.0,79.0,0.481,38.0,15.9,,4.3,0.145,Hunter Cattoor,Virginia Tech
2022-23,12.3,66.0,0.5,4.0,4.0,acc,1.1,12.4,98.0,1.0,0.598,215.0,0.433,93.0,0.219,47.0,0.745,35.0,,,,918.0,2.9,0.9,7.0,2.0,48.0,15.2,hunter-cattoor-1,292.0,270.0,Guard,1.7,26.0,virginia-tech,0.777,167.0,0.425,71.0,6.8,105.0,0.615,9.2,24.0,48.0,0.458,22.0,15.1,,3.0,0.132,Hunter Cattoor,Virginia Tech
Career,11.7,204.0,0.9,25.0,5.4,,2.4,12.7,341.0,4.5,0.59,783.0,0.434,340.0,0.207,162.0,0.735,119.0,,,,3220.0,2.9,1.0,25.0,6.8,206.0,15.7,hunter-cattoor-1,1043.0,948.0,Guard,2.2,116.0,virginia-tech,0.745,583.0,0.419,244.0,7.0,366.0,0.606,10.6,102.0,200.0,0.48,96.0,16.2,,11.4,0.141,Hunter Cattoor,Virginia Tech
2020-21,15.9,3.0,3.5,1.0,-1.4,acc,-1.4,0.0,0.0,0.0,0.409,11.0,0.273,3.0,0.0,0.0,,0.0,,,,35.0,-0.1,7.0,2.0,0.0,3.0,8.1,darius-maddox-2,9.0,10.0,Guard,0.0,0.0,virginia-tech,0.636,7.0,0.429,3.0,3.5,2.0,0.409,8.3,1.0,4.0,0.0,0.0,18.1,,0.1,0.068,Darius Maddox,Virginia Tech
2021-22,6.1,19.0,1.6,8.0,5.4,acc,1.2,10.7,52.0,0.8,0.638,160.0,0.513,82.0,0.206,33.0,0.788,26.0,,,,611.0,4.3,3.7,17.0,1.7,42.0,17.6,darius-maddox-2,230.0,197.0,Guard,1.1,11.0,virginia-tech,0.494,79.0,0.506,40.0,7.3,69.0,0.655,10.2,20.0,81.0,0.519,42.0,17.8,,2.4,0.16,Darius Maddox,Virginia Tech
2022-23,6.5,22.0,1.3,7.0,0.2,acc,0.1,7.3,37.0,0.5,0.433,171.0,0.374,64.0,0.14,24.0,0.875,21.0,,,,590.0,0.2,5.4,26.0,0.6,35.0,10.6,darius-maddox-2,169.0,168.0,Guard,1.1,11.0,virginia-tech,0.363,62.0,0.323,20.0,6.4,63.0,0.463,6.2,12.0,109.0,0.404,44.0,17.5,,1.1,0.072,Darius Maddox,Virginia Tech
Career,6.6,44.0,1.5,16.0,2.8,,0.6,8.8,89.0,1.3,0.528,342.0,0.436,149.0,0.167,57.0,0.825,47.0,,,,1236.0,2.2,4.6,45.0,2.3,80.0,14.0,darius-maddox-2,408.0,375.0,Guard,1.1,22.0,virginia-tech,0.433,148.0,0.426,63.0,6.7,134.0,0.553,8.2,33.0,194.0,0.443,86.0,17.7,,3.6,0.116,Darius Maddox,Virginia Tech
2020-21,5.8,1.0,7.8,2.0,-1.8,acc,2.6,11.1,3.0,0.1,0.333,6.0,0.333,2.0,0.667,4.0,1.0,4.0,,,,33.0,-4.4,15.0,4.0,0.0,6.0,12.4,lynn-kidd-1,8.0,10.0,Center,0.0,0.0,virginia-tech,0.0,0.0,,0.0,13.0,7.0,0.506,20.2,2.0,6.0,0.333,2.0,16.3,,0.1,0.126,Lynn Kidd,Virginia Tech
2021-22,0.0,0.0,9.5,2.0,-2.6,acc,-1.8,25.2,5.0,0.0,0.375,8.0,0.375,3.0,0.125,1.0,1.0,1.0,,,,25.0,-0.9,31.7,6.0,0.0,0.0,16.9,lynn-kidd-1,7.0,10.0,Center,0.0,0.0,virginia-tech,0.0,0.0,,0.0,28.3,11.0,0.413,26.1,3.0,8.0,0.375,3.0,25.5,,0.0,0.066,Lynn Kidd,Virginia Tech
2022-23,9.6,19.0,3.8,14.0,4.5,acc,1.9,23.5,80.0,0.6,0.661,109.0,0.661,72.0,0.266,29.0,0.586,17.0,,,,395.0,2.5,10.2,33.0,1.1,53.0,22.5,lynn-kidd-1,161.0,152.0,Center,1.4,9.0,virginia-tech,0.0,0.0,,0.0,17.0,113.0,0.656,14.6,21.0,109.0,0.661,72.0,19.3,,1.8,0.178,Lynn Kidd,Virginia Tech
Career,8.8,20.0,4.4,18.0,3.6,,1.8,22.7,88.0,0.7,0.626,123.0,0.626,77.0,0.276,34.0,0.647,22.0,,,,453.0,1.8,11.7,43.0,1.2,59.0,21.5,lynn-kidd-1,176.0,172.0,Center,1.2,9.0,virginia-tech,0.0,0.0,,0.0,17.4,131.0,0.632,15.7,26.0,123.0,0.626,77.0,19.5,,1.9,0.168,Lynn Kidd,Virginia Tech
2022-23,9.2,43.0,0.0,0.0,-1.5,acc,0.0,9.1,59.0,0.6,0.431,130.0,0.362,47.0,0.231,30.0,0.8,24.0,,,,753.0,-1.5,2.6,16.0,0.6,41.0,7.3,mj-collins-1,136.0,148.0,Guard,0.7,9.0,virginia-tech,0.485,63.0,0.286,18.0,5.9,75.0,0.471,10.5,17.0,67.0,0.433,29.0,11.4,,1.1,0.059,MJ Collins,Virginia Tech
Career,9.2,43.0,0.0,0.0,-1.5,,0.0,9.1,59.0,0.6,0.431,130.0,0.362,47.0,0.231,30.0,0.8,24.0,,,,753.0,-1.5,2.6,16.0,0.6,41.0,7.3,mj-collins-1,136.0,148.0,Guard,0.7,9.0,virginia-tech,0.485,63.0,0.286,18.0,5.9,75.0,0.471,10.5,17.0,67.0,0.433,29.0,11.4,,1.1,0.059,MJ Collins,Virginia Tech
2020-21,8.8,6.0,2.9,4.0,-1.7,cusa,-0.1,19.3,24.0,0.2,0.655,29.0,0.655,19.0,0.862,25.0,0.8,20.0,,,,134.0,-1.6,9.4,11.0,0.3,25.0,18.7,mylyjael-poteat-1,58.0,56.0,Forward,1.2,3.0,virginia-tech,0.034,1.0,0.0,0.0,14.5,35.0,0.709,26.8,15.0,28.0,0.679,19.0,20.4,,0.5,0.156,Mylyjael Poteat,Virginia Tech
2021-22,6.0,12.0,1.8,8.0,-1.5,cusa,-2.7,19.2,79.0,0.4,0.62,150.0,0.62,93.0,0.66,99.0,0.677,67.0,,,,454.0,1.2,15.6,58.0,1.6,67.0,24.4,mylyjael-poteat-1,253.0,238.0,Forward,0.5,4.0,virginia-tech,0.0,0.0,,0.0,17.5,137.0,0.642,16.9,40.0,150.0,0.62,93.0,27.1,,2.0,0.174,Mylyjael Poteat,Virginia Tech
2022-23,5.1,8.0,1.9,5.0,1.2,acc,0.6,14.7,35.0,0.3,0.66,50.0,0.66,33.0,1.14,57.0,0.754,43.0,,,,276.0,0.7,12.0,27.0,1.0,46.0,20.1,mylyjael-poteat-1,109.0,110.0,Forward,1.1,5.0,virginia-tech,0.0,0.0,,0.0,13.4,62.0,0.707,17.2,16.0,50.0,0.66,33.0,17.9,,1.3,0.19,Mylyjael Poteat,Virginia Tech
Career,6.1,26.0,2.0,17.0,-0.6,,-1.2,17.8,138.0,0.9,0.633,229.0,0.633,145.0,0.79,181.0,0.718,130.0,,,,864.0,0.6,13.5,96.0,2.9,138.0,22.1,mylyjael-poteat-1,420.0,404.0,Forward,0.8,12.0,virginia-tech,0.004,1.0,0.0,0.0,15.7,234.0,0.667,18.4,71.0,228.0,0.636,145.0,23.1,,3.8,0.176,Mylyjael Poteat,Virginia Tech
2022-23,8.4,5.0,1.1,1.0,-3.4,acc,0.7,12.8,11.0,0.1,0.343,35.0,0.257,9.0,0.229,8.0,0.75,6.0,,,,100.0,-4.1,1.2,1.0,-0.1,7.0,7.9,rodney-rice-2,30.0,29.0,Guard,3.0,5.0,virginia-tech,0.686,24.0,0.25,6.0,7.1,12.0,0.387,9.3,4.0,11.0,0.273,3.0,22.7,,0.1,0.027,Rodney Rice,Virginia Tech
Career,8.4,5.0,1.1,1.0,-3.4,,0.7,12.8,11.0,0.1,0.343,35.0,0.257,9.0,0.229,8.0,0.75,6.0,,,,100.0,-4.1,1.2,1.0,-0.1,7.0,7.9,rodney-rice-2,30.0,29.0,Guard,3.0,5.0,virginia-tech,0.686,24.0,0.25,6.0,7.1,12.0,0.387,9.3,4.0,11.0,0.273,3.0,22.7,,0.1,0.027,Rodney Rice,Virginia Tech
2021-22,0.0,0.0,0.0,0.0,-0.3,aac,0.8,52.6,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,-1.1,0.0,0.0,0.0,0.0,7.9,john-camden-1,0.0,0.0,Forward,0.0,0.0,virginia-tech,,0.0,,0.0,28.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,0.115,John Camden,Virginia Tech
2022-23,3.5,4.0,1.2,2.0,-5.2,acc,-1.8,10.3,16.0,0.1,0.343,35.0,0.257,9.0,0.257,9.0,0.556,5.0,,,,181.0,-3.5,4.1,6.0,0.0,17.0,3.6,john-camden-1,29.0,31.0,Forward,0.0,0.0,virginia-tech,0.714,25.0,0.24,6.0,7.2,22.0,0.369,4.8,2.0,10.0,0.3,3.0,12.1,,0.1,0.026,John Camden,Virginia Tech
Career,3.4,4.0,1.2,2.0,-5.2,,-1.7,10.7,17.0,0.1,,35.0,0.257,9.0,0.257,9.0,0.556,5.0,,,,183.0,-3.5,4.0,6.0,0.0,17.0,3.6,john-camden-1,29.0,31.0,Forward,0.0,0.0,virginia-tech,0.714,25.0,0.24,6.0,7.5,23.0,,4.8,2.0,10.0,0.3,3.0,12.0,,0.1,0.027,John Camden,Virginia Tech
2022-23,0.0,0.0,0.0,0.0,-9.9,acc,-0.4,19.3,1.0,0.0,0.5,2.0,0.5,1.0,0.0,0.0,,0.0,,,,6.0,-9.5,0.0,0.0,0.0,1.0,9.1,owyn-dawyot-1,2.0,1.0,Guard,0.0,0.0,virginia-tech,0.5,1.0,0.0,0.0,9.9,1.0,0.5,0.0,0.0,1.0,1.0,1.0,17.7,,0.0,0.07,Owyn Dawyot,Virginia Tech
Career,0.0,0.0,0.0,0.0,-9.9,,-0.4,19.3,1.0,0.0,0.5,2.0,0.5,1.0,0.0,0.0,,0.0,,,,6.0,-9.5,0.0,0.0,0.0,1.0,9.1,owyn-dawyot-1,2.0,1.0,Guard,0.0,0.0,virginia-tech,0.5,1.0,0.0,0.0,9.9,1.0,0.5,0.0,0.0,1.0,1.0,1.0,17.7,,0.0,0.07,Owyn Dawyot,Virginia Tech
2021-22,10.0,1.0,0.0,0.0,11.1,acc,11.2,14.8,2.0,0.0,0.5,3.0,0.333,1.0,0.0,0.0,,0.0,,,,17.0,-0.1,0.0,0.0,0.0,1.0,15.9,camden-johnson-1,3.0,3.0,Guard,7.4,2.0,virginia-tech,0.667,2.0,0.5,1.0,7.6,2.0,0.5,0.0,0.0,1.0,0.0,0.0,9.8,,0.1,0.162,Camden Johnson,Virginia Tech
2022-23,23.4,4.0,0.0,0.0,-2.8,acc,-0.5,13.9,3.0,0.0,0.0,3.0,0.0,0.0,0.667,2.0,0.5,1.0,,,,25.0,-2.3,14.7,3.0,0.0,2.0,5.9,camden-johnson-1,1.0,5.0,Guard,0.0,0.0,virginia-tech,0.333,1.0,0.0,0.0,14.3,6.0,0.127,20.2,1.0,2.0,0.0,0.0,10.5,,0.0,0.029,Camden Johnson,Virginia Tech
Career,18.0,5.0,0.0,0.0,2.9,,4.2,14.3,5.0,0.1,0.25,6.0,0.167,1.0,0.333,2.0,0.5,1.0,,,,42.0,-1.4,8.7,3.0,0.0,3.0,10.0,camden-johnson-1,4.0,8.0,Guard,3.0,2.0,virginia-tech,0.5,3.0,0.333,1.0,11.6,8.0,0.288,12.6,1.0,3.0,0.0,0.0,10.2,,0.1,0.083,Camden Johnson,Virginia Tech
2022-23,0.0,0.0,0.0,0.0,-30.5,acc,-10.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,,,6.0,-20.0,0.0,0.0,-0.1,0.0,-26.0,michael-ward-2,0.0,0.0,Guard,0.0,0.0,virginia-tech,0.5,1.0,0.0,0.0,0.0,0.0,0.0,33.3,1.0,1.0,0.0,0.0,26.6,,-0.1,-0.417,Michael Ward,Virginia Tech
Career,0.0,0.0,0.0,0.0,-30.5,,-10.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,,,6.0,-20.0,0.0,0.0,-0.1,0.0,-26.0,michael-ward-2,0.0,0.0,Guard,0.0,0.0,virginia-tech,0.5,1.0,0.0,0.0,0.0,0.0,0.0,33.3,1.0,1.0,0.0,0.0,26.6,,-0.1,-0.417,Michael Ward,Virginia Tech
2017-18,33.8,135.0,1.0,8.0,-2.7,horizon,-2.1,8.9,65.0,0.8,0.503,292.0,0.442,129.0,0.507,148.0,0.716,106.0,,,,874.0,-0.6,2.3,17.0,0.7,68.0,16.7,tyree-appleby-1,400.0,430.0,Guard,2.9,44.0,wake-forest,0.38,111.0,0.324,36.0,5.5,82.0,0.552,24.1,115.0,181.0,0.514,93.0,28.6,,1.5,0.07,Tyree Appleby,Wake Forest
2018-19,38.7,162.0,1.1,9.0,3.0,horizon,-0.9,11.9,98.0,0.6,0.526,350.0,0.42,147.0,0.48,168.0,0.78,131.0,,,,885.0,4.0,1.2,10.0,2.5,48.0,22.9,tyree-appleby-1,499.0,519.0,Guard,2.7,42.0,wake-forest,0.543,190.0,0.389,74.0,6.6,108.0,0.581,18.9,100.0,160.0,0.456,73.0,29.6,,3.2,0.142,Tyree Appleby,Wake Forest
2020-21,21.2,82.0,0.5,3.0,3.8,sec,2.0,11.0,71.0,1.0,0.485,201.0,0.413,83.0,0.522,105.0,0.829,87.0,,,,712.0,1.8,1.1,6.0,1.2,55.0,16.1,tyree-appleby-1,282.0,294.0,Guard,3.0,38.0,wake-forest,0.413,83.0,0.349,29.0,6.3,77.0,0.562,22.3,72.0,118.0,0.458,54.0,22.7,,2.2,0.123,Tyree Appleby,Wake Forest
2021-22,27.1,125.0,0.5,4.0,3.1,sec,0.9,9.1,70.0,1.2,0.482,275.0,0.364,100.0,0.455,125.0,0.848,106.0,,,,931.0,2.3,0.2,2.0,1.7,65.0,15.7,tyree-appleby-1,371.0,381.0,Guard,2.7,42.0,wake-forest,0.691,190.0,0.342,65.0,4.5,72.0,0.555,20.6,87.0,85.0,0.412,35.0,23.2,,2.8,0.121,Tyree Appleby,Wake Forest
2022-23,34.2,195.0,0.2,2.0,6.1,acc,0.9,9.2,91.0,1.2,0.525,399.0,0.436,174.0,0.499,199.0,0.824,164.0,,,,1130.0,5.1,1.3,12.0,3.7,68.0,22.2,tyree-appleby-1,583.0,634.0,Guard,2.7,54.0,wake-forest,0.481,192.0,0.37,71.0,5.4,103.0,0.591,17.5,105.0,207.0,0.498,103.0,27.2,,4.9,0.173,Tyree Appleby,Wake Forest
Career,31.5,699.0,0.6,26.0,2.8,,0.1,9.9,395.0,4.8,0.508,1517.0,0.417,633.0,0.491,745.0,0.797,594.0,,,,4532.0,2.7,1.2,47.0,9.8,304.0,19.0,tyree-appleby-1,2135.0,2257.0,Guard,2.8,220.0,wake-forest,0.505,766.0,0.359,275.0,5.6,442.0,0.571,20.4,479.0,751.0,0.477,358.0,26.4,,14.6,0.129,Tyree Appleby,Wake Forest
2021-22,14.7,37.0,0.7,3.0,2.0,acc,2.9,18.3,73.0,0.8,0.505,91.0,0.462,42.0,0.505,46.0,0.696,32.0,,,,426.0,-0.9,5.6,19.0,0.4,42.0,13.4,cameron-hildreth-1,124.0,139.0,Guard,2.5,19.0,wake-forest,0.319,29.0,0.276,8.0,12.4,92.0,0.549,24.2,36.0,62.0,0.548,34.0,17.5,,1.2,0.114,Cameron Hildreth,Wake Forest
2022-23,16.6,84.0,0.6,5.0,1.6,acc,1.2,16.1,137.0,1.2,0.488,290.0,0.459,133.0,0.431,125.0,0.744,93.0,,,,972.0,0.4,4.0,32.0,1.5,76.0,16.0,cameron-hildreth-1,376.0,393.0,Guard,2.2,38.0,wake-forest,0.193,56.0,0.304,17.0,10.2,169.0,0.538,16.5,69.0,234.0,0.496,116.0,22.1,,2.6,0.108,Cameron Hildreth,Wake Forest
Career,16.0,121.0,0.6,8.0,1.7,,1.7,16.8,210.0,2.0,0.492,381.0,0.459,175.0,0.449,171.0,0.731,125.0,,,,1398.0,0.0,4.5,51.0,1.9,118.0,15.2,cameron-hildreth-1,500.0,532.0,Guard,2.3,57.0,wake-forest,0.223,85.0,0.294,25.0,10.9,261.0,0.541,18.5,105.0,296.0,0.507,150.0,20.7,,3.8,0.11,Cameron Hildreth,Wake Forest
2020-21,7.2,23.0,1.2,6.0,3.5,southern,0.4,24.7,146.0,1.4,0.514,249.0,0.41,102.0,0.193,48.0,0.792,38.0,,,,684.0,3.1,6.4,37.0,1.4,48.0,19.6,damari-monsanto-1,294.0,272.0,Forward,2.3,27.0,wake-forest,0.59,147.0,0.354,52.0,15.6,183.0,0.541,11.7,36.0,102.0,0.49,50.0,23.1,,2.8,0.163,Damari Monsanto,Wake Forest
2021-22,8.9,13.0,0.8,2.0,5.3,acc,1.5,15.6,40.0,0.5,0.557,106.0,0.396,42.0,0.094,10.0,0.6,6.0,,,,274.0,3.8,8.2,18.0,0.5,33.0,17.2,damari-monsanto-1,124.0,116.0,Forward,2.7,13.0,wake-forest,0.811,86.0,0.395,34.0,12.2,58.0,0.56,14.0,18.0,20.0,0.4,8.0,23.5,,1.0,0.147,Damari Monsanto,Wake Forest
2022-23,5.2,16.0,1.2,7.0,6.2,acc,0.5,16.0,91.0,0.8,0.58,280.0,0.425,119.0,0.136,38.0,0.868,33.0,,,,651.0,5.7,1.3,7.0,1.5,49.0,20.1,damari-monsanto-1,358.0,294.0,Forward,2.3,26.0,wake-forest,0.768,215.0,0.405,87.0,8.9,98.0,0.601,9.4,31.0,65.0,0.492,32.0,25.9,,2.3,0.142,Damari Monsanto,Wake Forest
Career,6.7,52.0,1.1,15.0,4.9,,0.6,19.7,277.0,2.7,0.55,635.0,0.414,263.0,0.151,96.0,0.802,77.0,,,,1609.0,4.3,4.6,62.0,3.4,130.0,19.4,damari-monsanto-1,776.0,682.0,Forward,2.4,66.0,wake-forest,0.706,448.0,0.386,173.0,12.3,339.0,0.57,11.1,85.0,187.0,0.481,90.0,24.3,,6.1,0.152,Damari Monsanto,Wake Forest
